 # sweep    Energy    eta
        8569  -753.33785120151174        8.8980300138824894E-002
        8570  -752.82219346483635        9.0308337975107178E-002
        8571  -758.93165953654920        9.5114522081565900E-002
        8572  -756.15792132142803        9.3889509889792874E-002
        8573  -750.99628514817664        8.5269971096129313E-002
        8574  -751.10927770615046        8.8160203643194351E-002
        8575  -751.11393949696117        9.0308332592310928E-002
        8576  -752.53599631961197        9.8703323293508768E-002
        8577  -747.58302220605901       0.10017647799961868     
        8578  -748.87712931590431        9.4412559997899215E-002
        8579  -748.33168983967175        8.8160198388436875E-002
        8580  -746.49506618281157        9.0308327209514996E-002
        8581  -750.19440068088022        9.5114510743031955E-002
        8582  -751.15483720854604        9.0475720237206625E-002
        8583  -749.14738203694139        9.5290812380130679E-002
        8584  -752.17351795705940        8.9808004041845940E-002
        8585  -752.17058447323950        9.3715789691006024E-002
        8586  -752.17260925903611        9.3369335243371210E-002
        8587  -749.65335419995552        9.4762879766802380E-002
        8588  -751.65754693234464        8.9310447424504127E-002
        8589  -756.32199931047785        8.6542616510508888E-002
        8590  -755.52068037149149        8.0811432724529911E-002
        8591  -750.49657370930572        8.5112194229938765E-002
        8592  -753.91269771853274        8.9641841041582168E-002
        8593  -754.14232027814717        9.0141238510038441E-002
        8594  -756.94458941868925        8.8160193133679676E-002
        8595  -756.95575065460457        9.1148389989795034E-002
        8596  -755.00433648904857        8.9145210318243032E-002
        8597  -758.73949582231785        9.4762874118494725E-002
        8598  -750.81878778318207        9.2680258473026245E-002
        8599  -754.93389811864222        9.0643412734465884E-002
        8600  -757.72541518121886        8.7834271730793695E-002
        8601  -754.82276935445395        8.6703024352675601E-002
        8602  -755.57014263740029        8.4797541042824456E-002
        8603  -760.48984417275233        8.4484056139803879E-002
        8604  -759.81398381167173        9.5821657596932161E-002
        8605  -758.82997580301867        9.0308305678334477E-002
        8606  -760.07644421104555        9.0811416041891316E-002
        8607  -759.71094794295709        9.2166783424130358E-002
        8608  -755.87701935428959        8.6063145747517375E-002
        8609  -755.89641997997524        8.4954709301685929E-002
        8610  -758.51504115162072        8.6222664884516936E-002
        8611  -761.33796927550861        8.9974442869818316E-002
        8612  -762.27177088966835        8.5586336490561007E-002
        8613  -763.02232349877193        8.6863719157858371E-002
        8614  -759.88869589064484        8.1111270723775067E-002
        8615  -761.49863404339783        8.0066611156000347E-002
        8616  -764.53093902352896        8.5112168864532059E-002
        8617  -763.25689342805492        8.9641814326235719E-002
        8618  -752.69062545949441        8.7671744858201686E-002
        8619  -751.13071637085113        8.1865785865052956E-002
        8620  -751.54589106793026        8.3860543786332717E-002
        8621  -745.76947997830052        9.5114471058173847E-002
        8622  -749.36816014697274        8.7997052692230834E-002
        8623  -757.53658207747458        8.0661895972379702E-002
        8624  -754.33931974419352        8.7347629210742503E-002
        8625  -758.56388434864812        9.3715750589739674E-002
        8626  -758.82867807459900        9.1656147710230534E-002
        8627  -760.53013796103323        9.1317307477096057E-002
        8628  -758.72440896820774        8.1412230929436460E-002
        8629  -758.50714363082250        8.4954694110601484E-002
        8630  -760.63451546886745        8.1563134398114315E-002
        8631  -756.40117261516332        8.3550517853923756E-002
        8632  -754.72626611533894        8.4015980372538310E-002
        8633  -755.71288775406788        9.5290766941941329E-002
        8634  -751.42556033685298        9.7612640605935608E-002
        8635  -757.52000853234506        9.1996239753970477E-002
        8636  -758.90337101060754        9.3369290721413326E-002
        8637  -763.85470546748275        9.5644345315988699E-002
        8638  -758.44976556974291        9.3542357466753628E-002
        8639  -761.60447946254010        9.2337593716317112E-002
        8640  -757.90241547851906        9.7251774237171504E-002
        8641  -756.67526913738857        8.9974421418242023E-002
        8642  -756.49262592652531        8.8815610326382133E-002
        8643  -750.16458439939447        9.7071838754130460E-002
        8644  -752.66336755165889        8.9807950512120066E-002
        8645  -751.84158545134312        9.1996228787164708E-002
        8646  -757.02985518243850        9.2508742622556844E-002
        8647  -760.19621379917498        8.6382459097083364E-002
        8648  -765.69730637444547        8.3705369824655901E-002
        8649  -761.53836639817894        9.2337582708818769E-002
        8650  -756.78795014904290        8.6222634048894520E-002
        8651  -763.60676559487433        8.3550497933930323E-002
        8652  -759.19609259492745        7.8743199566983946E-002
        8653  -755.23361494119854        7.7012650331136717E-002
        8654  -756.98198066646466        7.6020778285609408E-002
        8655  -755.23526567695069        7.8597508696442830E-002
        8656  -751.62428462763455        8.0512631130172652E-002
        8657  -751.06437361585404        8.5586295679825175E-002
        8658  -748.04547321171913        8.6863677738019160E-002
        8659  -754.29098103422677        8.1865746828413480E-002
        8660  -753.33615573182635        8.1563100367329763E-002
        8661  -752.30444770031932        7.9035368426127420E-002
        8662  -755.14244283077221        8.4015940310606455E-002
        8663  -756.15703775201450        8.7671697827425329E-002
        8664  -762.19346512311108        9.1486527098632350E-002
        8665  -762.90927935160028        8.6222608352550967E-002
        8666  -764.89763230922722        8.6702957169962985E-002
        8667  -765.32381564887987        8.6382428204314132E-002
        8668  -762.83052144364115        8.4483990676481158E-002
        8669  -761.87660305404495        8.1111222377704614E-002
        8670  -757.43583845196486        8.6222608352550967E-002
        8671  -756.80991768872764        8.5903855170734872E-002
        8672  -754.46847698656620        8.5586280375804305E-002
        8673  -756.58119056616795        8.3705339889288244E-002
        8674  -759.87456351311948        8.1865737069256581E-002
        8675  -759.49510154338031        8.5427933511436613E-002
        8676  -762.67346634423427        9.1656098542054559E-002
        8677  -762.32642937347771        8.4015935302866357E-002
        8678  -757.36809556076821        8.4483990676481172E-002
        8679  -755.06470382515852        8.8980204673370741E-002
        8680  -759.08752310057616        8.2321813622020915E-002
        8681  -757.59810171653839        9.0811345675749999E-002
        8682  -759.11211857524154        9.2166712007768964E-002
        8683  -757.36971669683714        8.4483985640843057E-002
        8684  -757.85313782956223        8.2627270424848839E-002
        8685  -762.10042537254992        8.0066558660256415E-002
        8686  -760.05583964495054        8.9145125302786024E-002
        8687  -761.35072624749307        8.0214963046699325E-002
        8688  -761.26818303834966        8.0661843086336754E-002
        8689  -760.37858405127815        8.8160103802855966E-002
        8690  -760.84805404725205        9.0308230319243121E-002
        8691  -754.46707004911275        8.5903844930197926E-002
        8692  -754.40475354705677        8.1714264001240808E-002
        8693  -759.57249721900200        7.9918419307314276E-002
        8694  -756.01542546773419        8.1111207873889091E-002
        8695  -757.39087241078232        9.0308224936453282E-002
        8696  -755.89859232007586        9.0811334850194603E-002
        8697  -751.72817811645109        9.1317247604823154E-002
        8698  -751.26286753223951        9.0141141799033223E-002
        8699  -752.52036744647160        9.6712925571580552E-002
        8700  -751.57765014745894        8.8651241183309290E-002
        8701  -747.12867396342392        9.1656082152668364E-002
